- M = 1.25 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.040
- Full distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
  11.129050   14064.30   9.196854   0.00466525  -3.116737
  11.182080   13940.06   9.196937   0.00466480  -3.132234
  11.234790   13820.30   9.197018   0.00466436  -3.147304
  11.282300   13713.60   9.197094   0.00466396  -3.160844
  11.333410   13604.88   9.197162   0.00466359  -3.174738
  11.382040   13493.24   9.197231   0.00466322  -3.189121
  11.428850   13386.29   9.197290   0.00466291  -3.203005
  11.478320   13274.49   9.197344   0.00466261  -3.217629
  11.526440   13166.75   9.197389   0.00466237  -3.231831
  11.577260   13058.96   9.197435   0.00466213  -3.246157
  11.625530   12954.72   9.197481   0.00466188  -3.260125
  11.674000   12849.43   9.197531   0.00466161  -3.274352
  11.722100   12745.57   9.197582   0.00466134  -3.288500
  11.772640   12643.47   9.197633   0.00466106  -3.302523
  11.820040   12541.55   9.197684   0.00466079  -3.316634
  11.867110   12440.78   9.197734   0.00466052  -3.330699
  11.914250   12339.96   9.197783   0.00466026  -3.344885
  11.961360   12239.33   9.197830   0.00466001  -3.359155
  12.008770   12138.08   9.197874   0.00465977  -3.373630
  12.056500   12036.21   9.197915   0.00465955  -3.388312
  12.104610   11933.71   9.197952   0.00465935  -3.403206
  12.150270   11828.13   9.197989   0.00465916  -3.418680
  12.195090   11723.19   9.198021   0.00465898  -3.434193
  12.242230   11619.75   9.198050   0.00465883  -3.449618
  12.286910   11516.41   9.198079   0.00465867  -3.465167
  12.337420   11408.74   9.198110   0.00465851  -3.481514
  12.386460   11306.73   9.198139   0.00465835  -3.497147
  12.433450   11203.83   9.198173   0.00465817  -3.513062
  12.480670   11097.59   9.198211   0.00465797  -3.529652
  12.526160   10993.95   9.198249   0.00465776  -3.545989
  12.576390   10888.73   9.198285   0.00465757  -3.562732
  12.622250   10787.10   9.198321   0.00465737  -3.579058
  12.670530   10687.97   9.198353   0.00465720  -3.595129
  12.716850   10586.24   9.198387   0.00465702  -3.611775
  12.765120   10487.84   9.198417   0.00465686  -3.628028
  12.811370   10387.09   9.198449   0.00465669  -3.644828
  12.859630   10289.10   9.198478   0.00465653  -3.661324
  12.905700   10189.33   9.198510   0.00465636  -3.678283
  12.951220   10090.50   9.198541   0.00465620  -3.695245
  12.999250    9993.69   9.198570   0.00465604  -3.712022
  13.045100    9895.43   9.198603   0.00465586  -3.729220
  13.090590    9797.82   9.198636   0.00465569  -3.746474
  13.135960    9701.98   9.198667   0.00465552  -3.763582
  13.181570    9603.80   9.198698   0.00465535  -3.781281
  13.226540    9508.30   9.198730   0.00465518  -3.798674
  13.271680    9412.58   9.198760   0.00465502  -3.816281
  13.316630    9318.40   9.198789   0.00465486  -3.833779
  13.361560    9222.21   9.198816   0.00465472  -3.851831
  13.405660    9128.77   9.198842   0.00465458  -3.869547
  13.449670    9035.67   9.198865   0.00465446  -3.887379
  13.495940    8942.44   9.198888   0.00465434  -3.905418
  13.538700    8852.62   9.198909   0.00465422  -3.922978
  13.581800    8762.09   9.198931   0.00465411  -3.940856
  13.626980    8671.34   9.198951   0.00465400  -3.958961
  13.668470    8584.97   9.198970   0.00465390  -3.976370
  13.710480    8497.62   9.198990   0.00465379  -3.994155
  13.754430    8409.75   9.199010   0.00465368  -4.012233
  13.794420    8327.26   9.199029   0.00465358  -4.029376
  13.834960    8243.71   9.199049   0.00465347  -4.046913
  13.877200    8159.62   9.199067   0.00465338  -4.064743
  13.915290    8081.76   9.199084   0.00465329  -4.081416
  13.953910    8002.99   9.199100   0.00465320  -4.098447
  13.991800    7928.58   9.199116   0.00465311  -4.114689
  14.027850    7855.74   9.199131   0.00465303  -4.130738
  14.064200    7782.57   9.199148   0.00465294  -4.147012
  14.099610    7711.70   9.199165   0.00465285  -4.162920
  14.134200    7642.83   9.199183   0.00465275  -4.178521
  14.167930    7577.84   9.199201   0.00465266  -4.193376
  14.199740    7514.78   9.199219   0.00465256  -4.207909
  14.231850    7451.52   9.199238   0.00465246  -4.222614
