 #(CO-core: New calculations, following Camisassa et al. 2017, ONe-core: Camisassa et al. 2019)
  #Log(g) log(teff) mWD    tcool(gyr)  R(Rsun)   core   log(L)   TpreWD(gyr)  Mzams     Mbol      G3        Bp3      Rp3         u         g       r          i       z         g         r         i         z         y         U         B         V         R         I         J         H         K         FUV       NUV
  7.90   4.740   0.609     0.00157    0.014506   CO     0.237     0.67565   2.807    4.1482    8.8192    8.6332    9.1653    8.0772    8.5636    9.1030    9.4783    9.8475    8.6362    9.1094    9.5039    9.7955   10.0097    7.2952    8.5677    8.8847    9.0210    9.2089    9.6439    9.7728    9.8867    6.6584    7.2505
  7.90   4.720   0.604     0.00181    0.014447   CO     0.153     0.70559   2.749    4.3563    8.8882    8.7029    9.2376    8.1469    8.6326    9.1734    9.5496    9.9206    8.7040    9.1793    9.5761    9.8683   10.0846    7.3659    8.6397    8.9494    9.0917    9.2809    9.7191    9.8497    9.9622    6.7142    7.3112
  7.90   4.700   0.600     0.00209    0.014390   CO     0.070     0.73439   2.693    4.5641    8.9541    8.7695    9.3067    8.2135    8.6985    9.2406    9.6178    9.9905    8.7688    9.2461    9.6452    9.9379   10.1562    7.4334    8.7086    9.0113    9.1592    9.3498    9.7910    9.9233   10.0344    6.7675    7.3693
  7.90   4.680   0.595     0.00239    0.014337   CO    -0.013     0.76161   2.640    4.7715    9.0896    8.9101    9.4247    8.3804    8.8403    9.3668    9.7367   10.1041    8.9056    9.3723    9.7625   10.0519   10.2691    7.5990    8.8567    9.1425    9.2843    9.4658    9.8992   10.0296   10.1444    6.9680    7.5617
  7.90   4.660   0.591     0.00274    0.014283   CO    -0.096     0.78893   2.587    4.9789    9.2393    9.0641    9.5668    8.5575    8.9940    9.5123    9.8783   10.2447    9.0541    9.5169    9.9043   10.1919   10.4104    7.7759    9.0173    9.2831    9.4297    9.6058   10.0390   10.1727   10.2893    7.1478    7.7489
  7.90   4.640   0.587     0.00314    0.014231   CO    -0.178     0.81532   2.536    5.1860    9.3505    9.1809    9.6686    8.6921    9.1101    9.6197    9.9797   10.3434    9.1679    9.6235   10.0058   10.2919   10.5079    7.9103    9.1377    9.3915    9.5349    9.7066   10.1310   10.2623   10.3762    7.3268    7.9033
  7.90   4.620   0.583     0.00359    0.014184   CO    -0.261     1.09463   2.482    5.3928    9.4514    9.2868    9.7595    8.8273    9.2143    9.7146   10.0707   10.4310    9.2697    9.7180   10.0970   10.3798   10.5933    8.0438    9.2461    9.4878    9.6292    9.7955   10.2113   10.3399   10.4520    7.5482    8.0835
  7.90   4.600   0.580     0.00411    0.014144   CO    -0.344     2.04159   2.414    5.5992    9.5519    9.3911    9.8511    8.9538    9.3183    9.8093   10.1609   10.5186    9.3698    9.8123   10.1869   10.4677   10.6785    8.1688    9.3533    9.5848    9.7231    9.8850   10.2919   10.4158   10.5251    7.7370    8.2399
  7.90   4.580   0.577     0.00471    0.014105   CO    -0.426     2.97355   2.348    5.8056    9.6323    9.4768    9.9198    9.0658    9.4029    9.8844   10.2312   10.5833    9.4529    9.8874   10.2572   10.5333   10.7417    8.2798    9.4414    9.6604    9.7960    9.9532   10.3493   10.4706   10.5772    7.9412    8.3973
  7.90   4.560   0.573     0.00539    0.014066   CO    -0.509     3.88277   2.284    6.0117    9.7145    9.5644    9.9931    9.1746    9.4892    9.9615   10.3045   10.6531    9.5381    9.9648   10.3305   10.6031   10.8075    8.3869    9.5313    9.7419    9.8738   10.0248   10.4118   10.5293   10.6332    8.1161    8.5359
