  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		        G3      		Bp3    			Rp3     		 u      		 g       			r       		i      			 z     			  g      			 r      		 i       		z     			  y    			  U      			 B    			   V      		 R      		 I       			J      			 H       		K     			 FUV     			NUV
   6501.2969034309090       -3.6194039999999998        2.5948259329827215        8.0310012999999998        1.2207700000000000E-002   13.700807991939181        13.917127588736184        13.331337136902034        14.581795584191704        14.026102393122597        13.683392654197538        13.661903911112779        13.761821173756628        13.981194915722893        13.687176406002925        13.664903911112779        13.737387878198989        13.837012294256008        13.770915414710666        14.220748819885104        13.821223429355781        13.494487234020118        13.267331692138358        13.349861772286436        13.475133094759711        13.505300081302375        28.822312516504830        16.894543192118427     
   6453.1981406358918       -3.6323799999999999        2.6396675872211581        8.0310773999999991        1.2206600000000000E-002   13.717041552901103        13.943331647328682        13.335670330870558        14.639573747636971        14.061731090722867        13.693567536627539        13.665367310121573        13.765833904909980        14.014925049405223        13.697341476183743        13.668185379774732        13.740536161251610        13.843983072941130        13.826541960357611        14.259034796342936        13.842763799483121        13.502595205241844        13.270234769766807        13.376449711228991        13.518239702421143        13.538960234930814        28.981478427361907        17.037888332538778     
   6416.2754516147979       -3.6424029999999998        2.6795039707657615        8.0311307000000003        1.2205900000000000E-002   13.732382585226990        13.965420763136191        13.342950970163258        14.683218726671893        14.089952762622517        13.705334204788141        13.672164271751225        13.772308520527066        14.041714556866413        13.709039013445416        13.674810745997842        13.746520723062414        13.852174117991954        13.868775069858511        14.289418237575376        13.861622740263964        13.512824232010654        13.276363264403130        13.396399725477892        13.545642509309371        13.560303210579100        29.117988589824652        17.134751702442070     
   6362.5322987161990       -3.6570939999999998        2.7273078557125077        8.0312137000000003        1.2204700000000001E-002   13.758174391995064        13.999716063564952        13.358603377205830        14.744871113398821        14.131724635192141        13.727166052949149        13.687282175796318        13.786410337583531        14.081526099869505        13.730721063861919        13.689674424471404        13.760081476462377        13.868225777412844        13.928677046263784        14.334230335455350        13.891879279408782        13.532559383418230        13.290357328425150        13.425553524122526        13.578959364151762        13.587559878420260        29.346705236104064        17.259580620322936     
   6334.2033262857522       -3.6648830000000001        2.7623703844192344        8.0312491000000001        1.2204200000000000E-002   13.771778598734915        14.017704075961316        13.367042797544535        14.777341508051460        14.153501807246837        13.738777246945894        13.695427026878502        13.794074967157922        14.102236969796881        13.742253398700779        13.697698160645462        13.767446224255483        13.876945602207414        13.960223088590197        14.357683452077456        13.907705599680931        13.543095102942281        13.297922828193212        13.441148239962079        13.596861838844568        13.602302049612739        29.467750207826509        17.325039689495039     
   6290.4251640237972       -3.6769970000000001        2.8044468292060469        8.0313151000000005        1.2203300000000000E-002   13.792867961964038        14.045434705857193        13.380394138517925        14.827537302879310        14.186882276107934        13.756914838505246        13.708305729196493        13.806286369194449        14.133924680731834        13.760269105394972        13.710407180128239        13.779174238785227        13.890825030549333        14.008988225138218        14.393753698299417        13.932050812973820        13.559610844648983        13.309923682431116        13.465612073698789        13.625048218582005        13.625651666007332        29.655528828653384        17.425785277692736     
   6254.9522693105428       -3.6868729999999998        2.8378655215196580        8.0313645000000005        1.2202599999999999E-002   13.809990073655563        14.067819268982543        13.391463287049884        14.868200648467674        14.213661488365645        13.771759127059536        13.718976408399339        13.816483166712434        14.159292299885564        13.775014709361074        13.720955931763964        13.788961591453774        13.902406582562772        14.048490276769723        14.422801220752330        13.951652417805306        13.573176842432819        13.319898732447996        13.485733175401744        13.648323607061418        13.645049449032168        29.808295450411205        17.507030128046392     
   6211.9793018320343       -3.6989060000000000        2.8779695309176927        8.0314233000000002        1.2201800000000000E-002   13.833753895104291        14.097582342068815        13.408744165066214        14.917771134228826        14.248640949531914        13.793271490061311        13.735954653506951        13.832445439614773        14.192778011361145        13.796454164328463        13.737864048300327        13.804698289868686        13.919512017285850        14.096904988943987        14.459911362716650        13.978659509279648        13.593322310096919        13.335947510583818        13.511766607368234        13.674817730219210        13.666363788944526        29.993148683944550        17.601208458685644     
   6167.0291325019998       -3.7115879999999999        2.9226583347774402        8.0314902000000004        1.2200799999999999E-002   13.858973426795229        14.128884675568438        13.427457972931089        14.969841274276044        14.285198851728596        13.816266911284055        13.754377874594207        13.849807776305953        14.227735508212655        13.819400356140841        13.756202488963149        13.821842371500617        13.938062090311030        14.147800640195848        14.498765992270579        14.007095420737004        13.614951182645045        13.353426667372419        13.539609700244428        13.703343188210306        13.688757019840084        30.186910491175553        17.699465199089083     
   6128.7795469452749       -3.7224550000000001        2.9641909716180583        8.0315484000000001        1.2200000000000001E-002   13.880359381476183        14.155317656819701        13.443459859221360        15.014265227577528        14.315931968972123        13.835821116514687        13.770132601730047        13.864717533274192        14.257046420201668        13.838930324355879        13.771867442028302        13.836548808911896        13.954040157660273        14.191225224816776        14.531589606219843        14.031028850414152        13.633377955944233        13.368413306913780        13.563618228785185        13.728503775813849        13.708149373886755        30.352166109293876        17.783290100756588     
   6088.2993820461179       -3.7340309999999999        3.0034981764108353        8.0316118999999997        1.2199099999999999E-002   13.902936772524157        14.183107234992530        13.460491252775718        15.061414254408032        14.348100234956444        13.856520867308927        13.786902540131468        13.880651043514685        14.287649095775851        13.859622086429322        13.788524729018402        13.852249535608951        13.971161954441492        14.237316653520974        14.566106579677939        14.056112609642344        13.652919960865699        13.384405626795555        13.589361720785387        13.756038904057707        13.729029165787093        30.527456034718877        17.872236890716874     
   6059.6703652476599       -3.7422540000000000        3.0383073953988422        8.0316460000000003        1.2198600000000000E-002   13.918839264298798        14.202615982067675        13.472565664673583        15.094814044412336        14.370599068148243        13.871132976572047        13.798792052455143        13.891985197815226        14.309003112545737        13.874239562875095        13.800323633726718        13.863408114661430        13.983372442731310        14.269968380020460        14.590351115815961        14.073670150591012        13.666735263937246        13.395767182309759        13.607745338613613        13.776043358127120        13.743984995422073        30.651635965018393        17.935265143670001     
   6015.7946066003215       -3.7549310000000000        3.0800786901224821        8.0317024000000004        1.2197800000000000E-002   13.943151653166243        14.232326407315316        13.491162896517086        15.146132080686389        14.404720216411636        13.893528603729397        13.817106025259520        13.909505717927932        14.341309399383480        13.896661008965200        13.818481153170726        13.880641998186157        14.002293585959432        14.320140030291086        14.627283681104714        14.100329814047061        13.687945037981905        13.413307161657624        13.636250226064181        13.807603809503977        13.767258754030870        30.842343534329554        18.032089274379334     
   5976.0331787022888       -3.7665009999999999        3.1159902324243300        8.0317504000000000        1.2197200000000000E-002   13.966630603259944        14.260848251647175        13.509413702980723        15.194600370585171        14.437437811256238        13.915524389177833        13.835199430155313        13.926513019256724        14.372410407481745        13.918580712303992        13.836471671920673        13.897447342075417        14.020064077924406        14.367546361363807        14.662700059019947        14.126127215567163        13.708816007439651        13.430663137580581        13.661545458552347        13.833943684057431        13.787718205175267        31.016357373643970        18.121491461759177     
   5933.5417155029290       -3.7789489999999999        3.1590817753223623        8.0318012999999997        1.2196500000000001E-002   13.992762900779972        14.292422638217776        13.529981528831144        15.247883753717570        14.473569155392543        13.940256765106792        13.855666754258820        13.945595318566767        14.406798582610293        13.943134630402611        13.856867935912511        13.916361561575929        14.039628719816932        14.419694296345380        14.701873412151372        14.154783101615809        13.732326084595346        13.450314086785770        13.688229200944303        13.860660223393889        13.809116924285778        31.203070050494080        18.218474668532725     
   5886.0507188078927       -3.7929659999999998        3.2081624716799113        8.0318577999999992        1.2195700000000000E-002   14.021915761545689        14.327474854648926        13.553121947813306        15.307658942153900        14.513477116850083        13.967902724293772        13.878691517239183        13.967169744853585        14.444656770514793        13.970554146548658        13.879816717874014        13.937744804138184        14.061823168638998        14.478224131462419        14.745367460289252        14.186471958036520        13.758656777546076        13.472449926037203        13.718318833070597        13.891437924643757        13.833240689490903        31.411888119951712        18.327430673917931     
   5840.8627338176093       -3.8064060000000000        3.2578105526295333        8.0319103999999992        1.2194900000000000E-002   14.049605600634244        14.360598632529232        13.575293451154785        15.364757428508135        14.550988590723577        13.994215311020977        13.900749684027694        13.987943592623552        14.480118424156494        13.996624822753404        13.901805976742253        13.958333454887704        14.083266309624950        14.534160847506612        14.786473544403492        14.216296066353003        13.783767692001316        13.493685309962331        13.747214067193291        13.921626105841511        13.856401460126129        31.610717287291529        18.431658006476496     
   5793.1530189431496       -3.8207080000000002        3.3106590713803099        8.0319661000000000        1.2194099999999999E-002   14.078973433149041        14.395616219979825        13.598892175500801        15.425026004649350        14.590571115768793        14.022154090731178        13.924214567952365        14.010086728524666        14.517535837889302        14.024284730503382        13.925216732362227        13.980282777624996        14.106143143158231        14.593233528419283        14.829880373565395        14.247860201650663        13.810437566575725        13.516281398397961        13.777610540477578        13.953523911716491        13.881233290895874        31.827280965877730        18.541334562616822     
   5748.3737829881966       -3.8342399999999999        3.3632592923523470        8.0320160999999999        1.2193400000000000E-002   14.107321344375418        14.429594472500185        13.621323517193108        15.481059073365390        14.629399654991825        14.049097697332197        13.946469915042290        14.030837497221540        14.554658820379995        14.050988648143594        13.947464656349158        14.000862267967573        14.127396234849623        14.648148935494383        14.871824187870484        14.279032066716155        13.835993144061081        13.537608112425364        13.804780281445392        13.980579467563910        13.906039050275929        32.062247211700580        18.641348850005020     
   5700.0543934599600       -3.8489589999999998        3.4185318693511579        8.0320709000000008        1.2192700000000001E-002   14.140147160066025        14.469435147848376        13.647320719129855        15.547254803714100        14.674707216049061        14.081289021377760        13.972469930035185        14.053851059274272        14.597966374702050        14.083003411402711        13.973319836650923        14.023764151537154        14.150047984783054        14.712677138903313        14.921065721572216        14.315542762358039        13.866235536541691        13.561960103982234        13.832028915512613        14.004125867474738        13.937129618231335        32.331804371331060        18.757087612986350     
   5658.6521799287693       -3.8616549999999998        3.4712532160969394        8.0321060000000006        1.2192200000000000E-002   14.167902762061489        14.502851611469824        13.669601468720030        15.604307857087781        14.712167009564945        14.108765324179148        13.994756047648730        14.073622754877514        14.633603598325303        14.110287295071744        13.995499395589343        14.043457735354375        14.169536452070163        14.768318896618846        14.962446310098175        14.345765107640149        13.892106572338443        13.582854934619347        13.855611605237955        14.025294049771256        13.967032409134008        32.569528500436363        18.857184013006766     
   5616.6970526459772       -3.8746280000000000        3.5295909406933386        8.0321493000000004        1.2191600000000000E-002   14.195713911157675        14.536069305122979        13.692219418881493        15.662467208356517        14.748877688608314        14.136543008362466        14.017382493271107        14.093742012644533        14.668365017814480        14.137831250839227        14.018034362189312        14.063514586397510        14.189393161468359        14.825064856056692        15.003647831591323        14.375425235037664        13.918318511379255        13.604090732288277        13.879763518592064        14.047716738267692        14.000445479068212        32.816839116395364        18.959505854183590     
   5566.5228994493827       -3.8902679999999998        3.5923721366321799        8.0322014999999993        1.2190800000000000E-002   14.228549231798304        14.574934751039301        13.719312633922247        15.732469425080271        14.791122377810932        14.169667691130702        14.044489791712611        14.117905442488453        14.708143292461724        14.170625263241337        14.045054035732257        14.087625379132835        14.213275350619949        14.893398762840064        15.051947148041613        14.409612392649638        13.949651208639754        13.629560531073285        13.908975644865610        14.075807020493531        14.044504462377571        33.121056706162051        19.083048464905527     
   5527.6813544882170       -3.9024690000000000        3.6478097608637690        8.0322393999999999        1.2190299999999999E-002   14.253618747357022        14.604346854485255        13.740287156755498        15.786965027811798        14.822553952536937        14.195207382393489        14.065478111850362        14.136655741448140        14.737564354148271        14.195870743662015        14.065990784118499        14.106351305659382        14.231832577205859        14.946619216512049        15.088577282401859        14.435086030814775        13.973863820110028        13.649300375979818        13.931803558128463        14.098473353230242        14.081644689315675        33.362854005124873        19.179537146436637     
   5476.9149890639446       -3.9185479999999999        3.7108921266195130        8.0322904000000008        1.2189600000000000E-002   14.287825803679437        14.644312817971779        13.769126328096464        15.861438461961084        14.865082686268464        14.230442466599596        14.094419260138169        14.162007881451137        14.777195228283253        14.230712487067480        14.094877954683730        14.131851471087336        14.256779143775459        15.019510988874705        15.138383664321294        14.469772254364484        14.007339282426225        13.676396786620382        13.960364099096500        14.128257507106811        14.132872589496989        33.683235878281025        19.312070082029045     
   5439.0618825665297       -3.9306310000000000        3.7651171543956514        8.0323262000000000        1.2189100000000000E-002   14.314761927999578        14.675720983656385        13.791929751287009        15.919846868763758        14.898465284415972        14.258420101910689        14.117369285196071        14.181654684159019        14.808211082255083        14.258409595889701        14.117776552474497        14.151740458092535        14.275974116623532        15.076761533349556        15.177453631543722        14.497281863244817        14.033969945997848        13.697764260011640        13.980390241205834        14.150170084190615        14.172004443563955        33.921878284978440        19.416598591833491     
   5388.5510298096924       -3.9468890000000001        3.8273245638563420        8.0323753000000000        1.2188400000000000E-002   14.350453757404200        14.717030438301041        13.822474089616197        15.998314445749674        14.941656487934818        14.295734785293678        14.148105690734301        14.207986661638177        14.848141981852581        14.295325272408892        14.148426956786970        14.178367322465981        14.301720119241768        15.153606493345848        15.228767137641643        14.533156471491875        14.069564774856023        13.726388870989307        14.007288070022479        14.180185066777359        14.226576386015630        34.243032142397269        19.557503115724639     
   5351.3456069324711       -3.9589590000000001        3.8807539712142818        8.0324095000000000        1.2187900000000000E-002   14.376552726217998        14.747011672118003        13.845049750724858        16.056491894099228        14.972473635882377        14.323199329454045        14.170820150517496        14.227459589705294        14.876482967504788        14.322477896559565        14.171065396980040        14.198036721252688        14.320773967464344        15.210531983245517        15.265956752982309        14.558964427325336        14.095819156326158        13.747547836287254        14.027221694598428        14.202852316144625        14.268485854496067        34.481561260630244        19.662327311291815     
   5302.6138276909005       -3.9748969999999999        3.9419451335059557        8.0324553999999999        1.2187300000000000E-002   14.410486172224969        14.785702023281848        13.874712629953796        16.133172893893224        15.011552725265540        14.359139930893116        14.200661461497573        14.253058325551150        14.912223011699082        14.357986819306729        14.200790911853060        14.223866255992528        14.345839619524819        15.285500425524949        15.313882507526513        14.591970474207448        14.130247377332330        13.775351710133981        14.053479875080798        14.233253271461583        14.325571630563969        34.796518646377983        19.800945919483425     
   5263.6135954819465       -3.9877560000000001        3.9961713827564171        8.0324902999999992        1.2186799999999999E-002   14.437449567499648        14.816204521292516        13.898539355880800        16.194945327085104        15.041789766187872        14.387887991948091        14.224628163162958        14.273632516794763        14.939709562727398        14.386370535498077        14.224651718104358        14.244603418850875        14.366000272078370        15.345842821635056        15.351607987275347        14.617745613900002        14.157844436556278        13.797687858115946        14.074627877931096        14.258175111137472        14.373058601647099        35.050656776663828        19.912975755904338     
   5217.3383247764068       -4.0031379999999999        4.0557459700255976        8.0325322000000003        1.2186199999999999E-002   14.471666766841214        14.854785934899855        13.928810662640981        16.274227886848454        15.079983664534140        14.424469238218713        14.255463035772113        14.299563713470310        14.974397988914919        14.422511006269207        14.255307173875639        14.271078405647497        14.390617015102251        15.423204679487885        15.399344604416473        14.650578707456610        14.192937107692416        13.826330004928248        14.097584848031659        14.289479689668344        14.433036425161216        35.356709760155468        20.057376620379149     
   5175.0911080674614       -4.0172990000000004        4.1117530722732525        8.0325691999999993        1.2185700000000001E-002   14.503744602724145        14.890802621635904        13.957270566773792        16.349076792694305        15.115406454846473        14.458829483229030        14.284604332959324        14.323861797207753        15.006485862609937        14.456461174843048        14.284265148731391        14.296026983645044        14.413393679663931        15.496228373469664        15.443842514828892        14.681278190288571        14.225890389068011        13.853364265705777        14.117780031596324        14.318646362742127        14.488851346308957        35.637437824415500        20.194293021436266     
   5131.4724311654581       -4.0320419999999997        4.1696128689283913        8.0326065000000000        1.2185200000000000E-002   14.539228617995889        14.932997201627312        13.986225956998627        16.424833005470990        15.161786147267186        14.494885492358996        14.314279771077281        14.348579069016861        15.050299134777269        14.492283612210649        14.313718697422654        14.321422712662400        14.436564116945476        15.570185308347789        15.495900915086914        14.720157402189599        14.259946871103004        13.880896616621435        14.137725904006981        14.340528054503039        14.522537559272742        35.770224297892817        20.331732956833619     
   5088.0573755997211       -4.0468380000000002        4.2274521685532536        8.0326429000000008        1.2184600000000000E-002   14.574753731307418        14.975533542428956        14.014932709723134        16.500501732298218        15.209126360500804        14.530755258339465        14.343677871387079        14.373156579538289        15.095165718403397        14.527935207693154        14.342916178015692        14.346629320368120        14.459693320230510        15.644050838173037        15.548544449831525        14.759586074730628        14.293768523573174        13.908187855577367        14.157601426316614        14.361368791222528        14.553134023518417        35.899847167290190        20.469159658873011     
   5045.0561015533394       -4.0616170000000000        4.2852575135589595        8.0326775999999995        1.2184199999999999E-002   14.609882083517860        15.017697608793288        14.043239961173757        16.575823814230514        15.256248576852652        14.566160274303897        14.372643229964538        14.397459038022646        15.139837904654406        14.563121106160153        14.371706370646976        14.371507734960080        14.482652510368457        15.717566430740423        15.600907907970765        14.798669078085631        14.327135768214262        13.935090009761176        14.177344348820398        14.381743711188200        14.582550807839382        36.039767693253218        20.606280627032227     
   5000.0690281090128       -4.0772130000000004        4.3431148685948813        8.0327134000000004        1.2183700000000000E-002   14.646622158130281        15.061895513676671        14.072771841151983        16.655074411562513        15.305846578474071        14.603120934848530        14.402835232135931        14.422891740617619        15.186872774811579        14.599849293173946        14.401740193685054        14.397492790258735        14.506777015006712        15.794905334972281        15.655976931528311        14.839640436284231        14.361954747023670        13.963148624433547        14.198110868042050        14.402826629658474        14.612432267648646        36.198488726294755        20.750853574994505     
   4959.0444377528593       -4.0915559999999997        4.3989510944065193        8.0327456000000002        1.2183200000000000E-002   14.683424009093857        15.106911089591277        14.102120747073533        16.734999139823600        15.356656685128199        14.640737152727359        14.432910637838821        14.447648897351231        15.235278066658568        14.637141994268154        14.431604768128837        14.422792783092410        14.529558900969358        15.872987177347275        15.712261569570709        14.881794683875823        14.397132379343725        13.991041165109463        14.216327874649393        14.422345812057733        14.637671234022408        36.361766321095246        20.896223532885308     
   4916.7598896120435       -4.1064639999999999        4.4559935432956426        8.0327783000000004        1.2182699999999999E-002   14.721378578826009        15.153395001202725        14.132369752551160        16.817696770286236        15.409264887628758        14.679487429933790        14.463895121989342        14.473188887228648        15.285362953160597        14.675578053384161        14.462349504797753        14.448873057839577        14.553061496074054        15.953782342773906        15.770512987832504        14.925351973432793        14.433374230421613        14.019758863255326        14.235109172569654        14.442284261500557        14.663136864801274        36.542896976418220        21.046673834131926     
   4874.4991612751037       -4.1214930000000001        4.5128975726554037        8.0328105999999995        1.2182300000000000E-002   14.759313736392826        15.199916576688764        14.162581100009941        16.900642714819952        15.462060008247118        14.718172385831341        14.494827785315060        14.498719568349948        15.335590979825092        14.713968678191222        14.493019912983126        14.474924105542314        14.576555900409105        16.034824019121572        15.828947838096713        14.968971356184376        14.469558169009638        14.048409336275530        14.253871154739173        14.462012939617246        14.688019445683679        36.736921212151529        21.197626355367120     
   4833.3027558890171       -4.1362699999999997        4.5694674503907811        8.0328417999999999        1.2181900000000001E-002   14.796314297801146        15.245346837514230        14.192030640382562        16.981802346870190        15.513752736151197        14.755860121681216        14.524967272758524        14.523631053454842        15.384737771286673        14.751388453322512        14.522881961276013        14.500323987106452        14.599482357299397        16.114124567626753        15.886137966158337        15.011594436910475        14.504813660882700        14.076308072432393        14.272171133450559        14.481072692616436        14.711747236634210        36.938583798918010        21.345360834599234     
   4793.2049594208738       -4.1507719999999999        4.6260064142640838        8.0328718000000006        1.2181400000000000E-002   14.832365863041884        15.289659733761409        14.220711942232802        17.061102682787279        15.564300382797873        14.792539063424718        14.554307624960932        14.547918778320151        15.432766134097347        14.787824546165526        14.551931614771183        14.525069202102570        14.621837966252626        16.191612755054905        15.942036141035720        15.053195792772049        14.539130720064803        14.103452240473080        14.290011113445447        14.499479114098625        14.734359720433494        37.146761932673996        21.489727209709919     
   4751.8311481344199       -4.1658619999999997        4.6828159850057869        8.0329017000000000        1.2181000000000001E-002   14.869562568129041        15.335439051724752        14.250282500851707        17.143201301592853        15.616656934699972        14.830340202612067        14.584545286172503        14.572980248381452        15.482480561672286        14.825393677659928        14.581847964998733        14.550584215942131        14.644905870537205        16.271838791328861        15.999913260351750        15.096198740035984        14.574500508442934        14.131408149875103        14.308406773985478        14.518280214672188        14.757151778275965        37.373823292764044        21.639239118457855     
   4710.0010072035529       -4.1812509999999996        4.7393691370996400        8.0329315999999995        1.2180600000000000E-002   14.910905982493340        15.386388400317642        14.283360632832970        17.233282564966927        15.675526577890423        14.872755629086093        14.618558302131866        14.600607547378225        15.538490755106750        14.867630959062947        14.615748245671746        14.579153226957931        14.669867077179919        16.359895586099125        16.064288392371331        15.144529681123934        14.614214492889086        14.162789797335030        14.327619325387225        14.537919070680964        14.779670530632959        37.630011832426312        21.800476410522933     
   4670.2486115633728       -4.1960020000000000        4.7954419942829469        8.0329595000000005        1.2180200000000000E-002   14.950384221517650        15.435031840894181        14.315000607243265        17.319308602986183        15.731798513206863        14.913241348385062        14.651078224775555        14.627030797656323        15.592055601112870        14.907949388774531        14.648190881627601        14.606510308860580        14.693743215480856        16.443974639737164        16.125788967484432        15.190689850504482        14.652139696347517        14.192830259450455        14.345925166103585        14.556562120830053        14.800828037008619        37.885350067899381        21.954459455166699     
   4627.4421699951781       -4.2120270000000000        4.8517200820253858        8.0329887000000006        1.2179799999999999E-002   14.992915251593281        15.487429275607475        14.349135901971255        17.412066197185130        15.792465906768168        14.956821229118738        14.686138624276126        14.655551652959428        15.649827439658313        14.951349111417013        14.683190487311112        14.636056168367805        14.719537840231514        16.534616236648887        16.192086627122368        15.240410284388570        14.692981797099069        14.225259663304040        14.365651428145132        14.576570330160266        14.823342965871468        38.172562570692733        22.120631121573897     
   4590.3521095833348       -4.2260340000000003        4.9065058493564528        8.0330136000000003        1.2179400000000000E-002   15.029797433780814        15.532857819228930        14.378781027615211        17.492553567488599        15.845106435132550        14.994582014920482        14.716566502908595        14.680334653453457        15.699975448997222        14.988953784530270        14.713584498344680        14.661743588692708        14.741972525325238        16.613253902506248        16.249605474991839        15.283516848022206        14.728386714971499        14.253440535653006        14.382769312267822        14.593864519148703        14.842640743867438        38.431713630684662        22.264926518274322     
   4548.1208920227673       -4.2421150000000001        4.9627677399772612        8.0330414999999995        1.2179100000000000E-002   15.071788251542387        15.584576822188531        14.412574044460129        17.584290905051780        15.905089520233595        15.037539123678158        14.751229505935946        14.708594492392578        15.757139008397097        15.031733127098470        14.748230199562066        14.691051624992234        14.767574189278811        16.702866747654472        16.315142989970816        15.332589219088860        14.768679830696996        14.285581957602659        14.402250712080278        14.613469829992539        14.864337086377926        38.738384246610217        22.429540088938388     
   4509.9320653413288       -4.2567899999999996        5.0177497782634193        8.0330663999999992        1.2178700000000001E-002   15.110054337508508        15.631782012401455        14.443290852078537        17.666437084322840        15.959759212514612        15.076932211986762        14.782853941863070        14.734040877041043        15.809335187793419        15.070924578636006        14.779806838006945        14.717516876952086        14.790391618533508        16.783160837873680        16.374605401099718        15.377539217993668        14.805590888654443        14.314767157512041        14.419595771054606        14.630938283306168        14.883421420427506        38.863921343338077        22.575639431109753     
   4469.9122760534592       -4.2723009999999997        5.0736943822594904        8.0330920999999993        1.2178300000000000E-002   15.153163657559448        15.685403242119706        14.477760807900028        17.760518942811892        16.022275114169659        15.121851806754139        14.818664841490532        14.762464377608440        15.869089015587035        15.115500389280436        14.815325172130104        14.747016993725241        14.815266591970174        16.875169450295530        16.442663033708314        15.429115830548492        14.847542037004233        14.347539893764468        14.438748419811512        14.649952641201510        14.903891686510731        38.968079430784066        22.739690324004968     
   4424.9870087769623       -4.2898769999999997        5.1295485599260067        8.0331206000000002        1.2177900000000000E-002   15.202648090177309        15.747127367390075        14.517281662518922        17.869587244771704        16.094464627174812        15.173563332826852        14.859826666858257        14.795012532884545        15.938091339031256        15.166786791406185        14.856097953419070        14.780780995803216        14.843588563596811        16.981843245670955        16.521337219701490        15.488656104687539        14.895789895143853        14.385147514067125        14.460656320087473        14.671578327889748        14.927045558373049        39.093752418190064        22.928748059948642     
   4386.6097542036869       -4.3050319999999997        5.1806259407186932        8.0331448999999999        1.2177600000000000E-002   15.244915120481277        15.799881135900563        14.551031986734571        17.963206312960438        16.156244852951914        15.217720594763925        14.894978763837834        14.822801128929299        15.997128608756981        15.210583588376906        14.890937986994828        14.809610899645548        14.867799562304313        17.073401934815237        16.588712421401048        15.539549560176461        14.936985666814081        14.417281076742157        14.479398870537644        14.690044534079853        14.946781826859272        39.205879156582363        23.090975402021733     
   4347.8244452896761       -4.3204820000000002        5.2338926531844479        8.0331689999999991        1.2177300000000000E-002   15.287633372695110        15.853226722196132        14.585137937982863        18.058246699113376        16.218793843324434        15.262337709720130        14.930501361917122        14.850876986015193        16.056886449105875        15.254838934733650        14.926164184958159        14.838741634962970        14.892290321401772        17.166346097430861        16.656967822986012        15.591019951552090        14.978607297442585        14.449769551872377        14.498373131010132        14.708706457490718        14.966694175571257        39.323670398177981        23.255614028530040     
   4309.8980786742131       -4.3357270000000003        5.2870397196576455        8.0331922000000002        1.2176899999999999E-002   15.329426924878202        15.905440552814138        14.618505011235545        18.151615847464729        16.280085977143816        15.305976943189055        14.965253681698673        14.878342655000520        16.115430750905642        15.298126874952768        14.960645121269767        14.867241257227359        14.916279951977693        17.257651909845350        16.723890475027588        15.641404893427627        15.019314944619435        14.481570982118921        14.516978263691531        14.726974059000227        14.986152312977030        39.443219284933775        23.417293119982855     
   4272.3320584415405       -4.3509589999999996        5.3403472592377303        8.0332147999999997        1.2176599999999999E-002   15.370808504849482        15.957171010468524        14.651535380390424        18.244484776477560        16.340885227224653        15.349175834633503        14.999656109218250        14.905522950299943        16.173490248420261        15.340980216860725        14.994796730510394        14.895448061354994        14.940046135430944        17.348463921355119        16.790315945825590        15.691328508091541        15.059607719206209        14.513066186307309        14.535420711790206        14.745050890703691        15.005376996770678        39.565851846184287        23.578069592107074     
   4235.0349623348347       -4.3662130000000001        5.3939139425363267        8.0332366999999998        1.2176299999999999E-002   15.413412548493472        16.010940048565004        14.685589415737603        18.342153394434945        16.404578453065735        15.394055723054151        15.035093420447126        14.933535203883856        16.234208703994113        15.385515543104802        15.030004532345380        14.924589720994270        14.964623226626326        17.444060124019778        16.859998945521330        15.743313581839843        15.101353051397872        14.545526371948590        14.554586801243786        14.763467829497500        15.024729739257957        39.698016519029601        23.745349204228397     
   4197.9668038395394       -4.3815049999999998        5.4477798542723415        8.0332580999999994        1.2175999999999999E-002   15.458016766831202        16.067991366292347        14.721292204061536        18.447035731189651        16.472839962969339        15.441691621986019        15.072214433148170        14.962880267146028        16.299135958358256        15.432803982023147        15.066893137581962        14.955217959057508        14.990419605472470        17.546862317381716        16.934759704053249        15.798611798773971        15.145470113973326        14.579523544912336        14.574860275494620        14.782469492668151        15.044392468746937        39.843551052289406        23.922226997113235     
   4161.1943486738901       -4.3968080000000000        5.5019586440455006        8.0332790999999997        1.2175699999999999E-002   15.502282709998038        16.124693305598885        14.756691102550331        18.551336827028660        16.540763560405246        15.489046429870843        15.109037418330214        14.991955076097202        16.363722109816482        15.479814111072724        15.103468347758014        14.985565670322682        15.015927055013808        17.649112485963141        17.009137468357753        15.853589580369889        15.189282552908804        14.613230445920621        14.594962196172695        14.801322247679341        15.063896315499612        39.993119777193087        24.097741942903813     
   4124.6965174291190       -4.4121340000000000        5.5564363497135698        8.0332995999999994        1.2175399999999999E-002   15.546235321544970        16.181075912515968        14.791806809026742        18.655110698524926        16.608383398162736        15.536144967029397        15.145583490078142        15.020777101187580        16.428000090580852        15.526570552305525        15.139751534045136        15.015651053272943        15.041162105112637        17.750863164174898        17.083169959597438        15.908275629238979        15.232814350533598        14.646666800562233        14.614904309365155        14.820036814209775        15.083252468542685        40.146685944041693        24.271994025294187     
